sexo,forma_envio_solicitacao,estado_onde_reside,produto_solicitado,dia_vencimento,tipo_endereco,idade,estado_civil,qtde_dependentes,nacionalidade,qtde_contas_bancarias,renda_mensal_regular,renda_extra,possui_telefone_residencial,possui_email,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,possui_carro,vinculo_formal_com_empresa,meses_no_trabalho,local_onde_reside,tipo_residencia,meses_na_residencia,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,inadimplente
M,internet,RN,1,25,1,22,1,0,1,0,644.0,0.0,1,1,0,0,0,0,0,0,1,0,596.0,1.0,5.0,,,,,0
F,presencial,SP,1,5,1,28,6,2,1,1,350.0,0.0,1,0,0,0,0,0,0,1,1,0,671.0,2.0,4.0,9.0,5.0,0.0,0.0,0
F,presencial,PA,1,25,1,33,2,3,1,1,904.0,0.0,1,0,0,0,0,0,0,1,0,0,685.0,1.0,0.0,0.0,0.0,0.0,0.0,0
F,internet,SP,7,15,1,29,1,0,1,0,700.0,0.0,1,1,0,0,0,0,0,0,1,0,633.0,1.0,5.0,9.0,2.0,,,0
F,presencial,AP,1,5,1,19,1,0,1,1,350.0,0.0,1,0,0,0,0,0,0,1,1,0,689.0,1.0,1.0,0.0,5.0,0.0,0.0,0
F,presencial,PR,7,10,1,46,2,0,1,1,1250.0,0.0,1,0,1,1,0,0,0,1,0,0,830.0,1.0,7.0,0.0,0.0,0.0,0.0,0
M,internet,GO,1,15,1,46,1,0,1,0,830.0,0.0,1,1,0,0,0,0,0,0,1,0,728.0,1.0,28.0,,,,,1
F,internet,PE,1,10,1,60,4,0,1,0,462.07,0.0,1,1,1,0,0,0,0,0,0,0,558.0,1.0,0.0,,1.0,,,0
M,presencial,PA,1,5,1,20,2,0,1,1,688.0,0.0,1,1,0,0,0,0,0,1,1,0,685.0,2.0,0.0,9.0,2.0,0.0,0.0,0
M,correio,PA,1,10,1,51,2,0,1,0,1061.0,0.0,1,1,0,0,0,0,0,0,0,0,661.0,1.0,1.0,11.0,1.0,11.0,,0
F,presencial,MS,1,10,1,35,2,3,1,1,350.0,0.0,1,0,0,0,0,0,0,1,0,0,796.0,1.0,2.0,2.0,4.0,0.0,0.0,0
F,internet,SP,1,25,1,53,1,3,1,0,500.0,0.0,1,1,0,0,0,0,0,0,1,0,144.0,2.0,2.0,9.0,2.0,,,0
F,presencial,SP,1,5,1,33,2,0,1,1,350.0,0.0,1,0,0,0,0,0,0,1,0,0,112.0,1.0,13.0,0.0,0.0,0.0,0.0,1
N,presencial,CE,1,10,1,27,2,0,1,1,671.0,0.0,1,1,0,0,0,0,0,1,1,0,603.0,1.0,18.0,9.0,2.0,11.0,0.0,1
N,presencial,BA,1,15,1,20,1,0,1,1,350.0,0.0,1,0,0,0,0,0,0,1,0,0,486.0,5.0,20.0,0.0,0.0,0.0,0.0,0
F,internet,SC,1,25,1,34,1,2,1,0,1765.0,0.0,1,1,0,0,0,0,0,0,1,0,885.0,1.0,5.0,9.0,2.0,,,0
M,internet,MT,1,10,1,58,2,0,1,0,485.0,0.0,1,1,0,0,0,0,0,0,1,0,788.0,4.0,6.0,9.0,2.0,,,1
F,presencial,SP,2,10,1,54,2,4,1,1,900.0,0.0,0,1,0,0,0,0,0,1,0,0,173.0,1.0,4.0,9.0,5.0,9.0,3.0,1
F,internet,SP,1,20,1,72,4,0,1,0,350.0,0.0,0,1,0,0,0,0,0,0,1,0,811.0,1.0,3.0,9.0,1.0,,,0
M,presencial,SP,2,15,1,46,5,2,1,1,1200.0,0.0,1,1,0,0,0,0,0,1,0,0,173.0,1.0,5.0,9.0,2.0,0.0,0.0,0
F,presencial,SP,1,5,1,61,4,1,1,1,590.0,0.0,0,0,0,0,0,0,0,1,0,0,861.0,1.0,0.0,13.0,1.0,0.0,0.0,0
M,presencial,MG,7,15,1,49,2,4,1,1,350.0,0.0,1,1,0,0,0,0,0,0,1,0,382.0,1.0,1.0,9.0,5.0,,,0
F,internet,AC,1,10,1,53,1,0,1,0,1375.0,0.0,1,1,0,0,0,0,0,0,0,0,699.0,1.0,16.0,9.0,1.0,,,1
M,presencial,SP,2,20,1,48,2,3,1,1,705.0,0.0,1,1,0,0,0,0,0,0,1,0,145.0,1.0,1.0,,,,,0
F,internet,PE,2,20,1,31,2,0,1,0,639.41,0.0,1,1,0,0,0,0,0,0,1,0,556.0,1.0,1.0,9.0,2.0,,,0
M,internet,SP,1,10,1,38,6,0,1,0,722.0,0.0,1,1,0,0,0,0,0,0,0,0,147.0,1.0,15.0,,,,,1
F,internet,PB,1,25,1,32,2,1,1,0,1000.0,0.0,1,1,0,0,0,0,0,0,0,0,581.0,1.0,3.0,2.0,4.0,,,1
F,internet,BA,1,5,1,33,2,0,1,0,1200.0,0.0,0,1,0,0,0,0,0,0,0,0,449.0,1.0,5.0,9.0,,,,0
F,internet,BA,1,15,1,52,2,0,1,0,227.0,0.0,1,1,0,0,0,0,0,0,0,0,437.0,1.0,25.0,2.0,4.0,,,0
M,presencial,BA,1,5,1,57,2,0,1,1,350.0,0.0,0,0,0,0,0,0,0,1,0,0,456.0,1.0,15.0,9.0,5.0,0.0,0.0,1
M,internet,PA,1,10,1,84,2,0,1,0,380.0,0.0,1,1,0,0,0,0,0,0,0,0,671.0,1.0,5.0,9.0,1.0,,,1
M,presencial,PE,1,10,1,51,2,0,1,1,1600.0,0.0,1,0,0,0,0,0,0,1,0,0,530.0,1.0,10.0,9.0,4.0,0.0,0.0,0
F,internet,PI,1,20,1,50,2,0,1,0,375.5,0.0,1,1,0,0,0,0,0,0,1,0,642.0,1.0,2.0,,2.0,,,1
M,presencial,MS,1,5,1,55,2,0,1,1,1045.0,0.0,0,1,0,0,0,0,0,1,1,0,791.0,1.0,5.0,9.0,2.0,0.0,0.0,0
M,presencial,GO,2,10,1,61,2,2,0,1,651.0,0.0,1,1,0,0,0,0,0,1,1,0,728.0,1.0,0.0,11.0,2.0,11.0,0.0,0
M,internet,RO,1,15,1,22,6,0,1,0,515.0,0.0,1,1,0,0,0,0,0,0,0,0,789.0,1.0,0.0,9.0,2.0,,,1
F,internet,RN,1,10,1,28,2,2,1,0,350.0,0.0,1,1,0,0,0,0,0,0,1,0,591.0,1.0,8.0,9.0,2.0,,,1
F,internet,GO,1,10,1,68,2,0,1,0,351.33,0.0,1,1,0,0,0,0,0,0,0,0,728.0,1.0,1.0,11.0,1.0,11.0,,1
F,presencial,AP,1,10,1,33,2,1,1,1,583.0,0.0,1,0,0,0,0,0,0,1,1,0,689.0,1.0,3.0,9.0,2.0,0.0,0.0,1
F,presencial,BA,1,25,1,27,1,1,1,0,525.0,0.0,1,0,0,0,0,0,0,1,1,0,438.0,1.0,0.0,9.0,2.0,0.0,0.0,0
F,internet,SP,1,15,1,77,2,0,1,0,351.0,0.0,1,1,0,0,0,0,0,0,0,0,719.0,2.0,1.0,,,,,1
M,presencial,PB,1,5,1,35,1,0,1,1,1180.0,0.0,1,0,0,0,0,0,0,1,1,0,544.0,1.0,0.0,9.0,5.0,0.0,0.0,1
F,internet,RJ,1,1,1,44,1,0,1,0,326.0,0.0,1,1,0,0,0,0,0,0,1,0,267.0,1.0,40.0,13.0,2.0,,,0
F,presencial,SP,1,15,1,50,2,0,1,1,1081.0,0.0,1,0,1,0,0,0,0,1,0,0,342.0,1.0,0.0,9.0,2.0,0.0,0.0,0
F,presencial,RS,1,15,1,38,2,2,1,1,480.0,540.0,1,0,0,0,0,0,0,1,1,0,956.0,1.0,12.0,9.0,5.0,0.0,0.0,0
F,internet,RN,1,25,1,51,1,0,1,0,350.0,0.0,1,1,0,1,0,0,0,0,0,0,590.0,1.0,3.0,11.0,4.0,,,1
F,internet,SP,1,10,1,27,2,4,1,0,3500.0,0.0,1,1,0,0,0,0,0,0,0,0,272.0,1.0,7.0,2.0,4.0,,,0
M,internet,PB,1,10,1,53,2,1,1,0,2808.55,0.0,1,1,1,0,0,0,0,1,1,0,585.0,1.0,3.0,9.0,2.0,,,0
M,internet,PE,1,10,1,54,2,0,1,0,719.0,0.0,1,1,0,0,0,0,0,0,0,0,547.0,0.0,20.0,9.0,1.0,,,0
F,internet,MG,1,15,1,28,2,0,1,0,1480.0,0.0,0,1,0,0,0,0,0,0,1,0,321.0,1.0,10.0,7.0,2.0,,,1
M,internet,CE,1,5,1,36,2,3,1,0,700.0,0.0,1,1,0,0,0,0,0,0,0,0,619.0,1.0,5.0,9.0,5.0,,,0
F,internet,AL,1,25,1,41,1,2,1,0,500.0,0.0,1,1,0,0,0,0,0,0,1,0,579.0,1.0,25.0,9.0,5.0,,,1
F,correio,RJ,1,10,1,62,2,0,1,0,640.0,0.0,1,1,0,0,0,0,0,0,0,0,250.0,1.0,1.0,9.0,4.0,11.0,,0
F,correio,BA,1,10,1,26,2,2,1,0,700.0,0.0,1,1,0,0,0,0,0,0,0,0,456.0,1.0,1.0,9.0,4.0,11.0,,0
M,presencial,BA,1,15,1,78,4,0,1,1,350.0,350.0,0,1,1,0,0,0,0,1,0,0,484.0,1.0,25.0,0.0,0.0,0.0,0.0,1
F,internet,GO,1,10,1,60,1,1,1,0,380.0,0.0,0,1,0,0,0,0,0,0,0,0,752.0,1.0,15.0,9.0,5.0,,,0
F,internet,RN,1,5,1,58,5,0,1,0,312.0,0.0,1,1,0,0,0,0,0,0,0,0,591.0,1.0,12.0,9.0,1.0,,,0
F,internet,GO,1,10,1,50,1,1,1,0,600.0,0.0,1,1,0,0,0,0,0,0,1,0,759.0,1.0,5.0,9.0,2.0,,,0
F,internet,CE,1,20,1,19,2,0,1,0,359.0,0.0,0,1,0,0,0,0,0,0,1,0,628.0,1.0,1.0,9.0,2.0,9.0,4.0,1
F,internet,MS,1,10,1,38,2,0,1,0,500.0,0.0,1,1,0,0,0,0,0,0,1,0,790.0,0.0,20.0,9.0,2.0,,,1
F,internet,BA,1,15,1,23,1,1,1,0,200.0,0.0,1,1,0,0,0,0,0,0,0,0,486.0,3.0,3.0,2.0,4.0,,,0
M,internet,SP,1,10,1,59,2,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,157.0,1.0,7.0,9.0,1.0,,,0
F,presencial,PE,1,20,1,37,2,1,1,1,474.0,0.0,0,1,0,0,0,0,0,1,1,0,559.0,1.0,18.0,9.0,2.0,0.0,0.0,1
F,internet,RS,1,10,1,71,3,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,932.0,1.0,9.0,9.0,1.0,,,0
F,presencial,SP,1,10,1,25,1,0,1,1,600.0,0.0,1,0,0,0,0,0,0,1,0,0,228.0,1.0,8.0,0.0,0.0,0.0,0.0,0
F,presencial,SP,1,15,1,35,2,0,1,0,539.0,0.0,1,1,0,0,0,0,0,0,0,0,114.0,1.0,,9.0,2.0,,,1
F,internet,GO,1,20,1,36,1,0,1,0,372.0,0.0,1,1,0,0,0,0,0,0,0,0,746.0,1.0,1.0,9.0,,,,1
F,internet,SP,1,25,1,25,2,2,1,0,546.0,0.0,1,1,0,0,0,0,0,0,1,0,113.0,1.0,,9.0,2.0,11.0,,1
F,presencial,PA,1,5,1,76,1,0,1,1,350.0,0.0,0,0,0,0,0,0,0,1,0,0,660.0,1.0,30.0,9.0,1.0,0.0,0.0,1
M,presencial,BA,1,10,1,44,1,0,1,1,372.0,0.0,0,1,0,0,0,0,0,0,0,0,459.0,1.0,,,,,,1
M,internet,MT,1,5,1,30,2,0,1,0,693.0,0.0,1,1,0,0,0,0,0,0,0,0,781.0,1.0,2.0,2.0,4.0,,,1
N,presencial,SE,1,5,1,33,0,0,0,1,525.86,0.0,0,1,0,0,0,0,0,1,0,0,491.0,0.0,0.0,11.0,5.0,11.0,0.0,0
M,presencial,RN,1,5,1,30,2,0,1,1,460.0,0.0,1,1,0,0,0,0,0,1,1,0,596.0,1.0,1.0,17.0,4.0,11.0,0.0,0
F,presencial,CE,1,10,1,42,2,0,1,1,800.0,0.0,1,1,0,0,0,0,0,1,0,0,607.0,1.0,3.0,9.0,4.0,0.0,0.0,1
F,internet,RS,1,25,1,40,1,0,1,0,408.0,0.0,1,1,0,0,0,0,0,0,1,0,956.0,2.0,3.0,9.0,2.0,,,0
M,internet,SP,2,10,1,43,1,0,1,0,790.0,0.0,1,1,0,0,0,0,0,0,0,0,933.0,1.0,6.0,,,,,1
M,internet,SP,2,10,1,66,4,0,1,0,400.0,0.0,0,1,0,0,0,0,0,0,0,0,144.0,2.0,,,,,,0
M,internet,GO,1,10,1,22,1,0,1,0,500.0,0.0,1,1,0,0,0,0,0,0,1,0,763.0,1.0,21.0,9.0,2.0,,,1
F,presencial,PR,1,1,1,70,1,0,1,1,350.0,0.0,0,0,0,0,0,0,0,1,0,0,864.0,1.0,15.0,0.0,1.0,0.0,0.0,1
M,presencial,PE,1,5,1,26,1,0,1,1,400.0,0.0,1,0,0,0,0,0,0,1,1,0,563.0,1.0,20.0,13.0,5.0,0.0,0.0,0
F,presencial,AL,1,15,1,51,1,2,1,1,350.0,0.0,1,0,1,0,0,0,0,1,1,0,576.0,1.0,6.0,9.0,4.0,0.0,0.0,1
M,presencial,MG,1,5,1,29,2,1,1,1,1846.0,0.0,1,0,0,0,0,0,0,1,1,0,320.0,1.0,1.0,9.0,2.0,0.0,0.0,1
F,presencial,BA,1,25,1,30,1,1,1,1,350.0,0.0,1,1,0,0,0,0,0,1,0,0,457.0,1.0,0.0,0.0,0.0,0.0,0.0,0
F,presencial,MG,1,15,1,57,4,0,1,1,422.0,0.0,1,0,0,0,0,0,0,1,0,0,365.0,1.0,15.0,9.0,1.0,0.0,0.0,0
M,presencial,SP,1,20,1,34,2,0,1,1,450.0,0.0,1,0,0,1,0,0,0,1,1,0,129.0,1.0,30.0,0.0,0.0,0.0,0.0,0
F,presencial,RN,1,20,1,65,2,1,1,1,350.0,350.0,0,0,0,0,0,0,0,1,0,0,591.0,1.0,10.0,9.0,1.0,0.0,0.0,1
F,internet,BA,1,15,1,51,1,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,419.0,1.0,1.0,9.0,,,,1
F,presencial,RJ,1,10,1,71,1,0,1,1,551.0,0.0,1,1,0,0,0,0,0,0,0,0,218.0,1.0,25.0,9.0,1.0,,,1
F,presencial,BA,1,10,1,21,1,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,458.0,1.0,,9.0,5.0,,,1
F,internet,CE,1,20,1,36,1,0,1,0,1300.0,0.0,1,1,0,0,0,0,0,0,0,0,619.0,1.0,10.0,,,,,1
M,presencial,MG,2,15,1,37,1,0,1,1,969.0,0.0,1,0,0,0,0,0,0,1,0,0,374.0,1.0,2.0,9.0,1.0,0.0,0.0,0
M,internet,RS,1,5,1,56,2,2,1,0,1271.0,0.0,1,1,0,0,0,0,0,0,0,0,961.0,1.0,1.0,9.0,1.0,11.0,,0
F,internet,MG,1,15,1,28,1,0,1,0,513.0,0.0,1,1,0,0,0,0,0,0,1,0,384.0,1.0,10.0,9.0,2.0,,,1
M,internet,BA,1,10,1,33,2,0,1,0,475.0,0.0,1,1,0,0,0,0,0,0,1,0,419.0,1.0,1.0,9.0,,,,1
F,internet,BA,1,5,1,23,1,0,1,0,413.0,0.0,1,1,0,0,0,0,0,0,1,0,414.0,,,,,,,0
F,internet,GO,1,10,1,27,1,0,1,0,1811.0,0.0,1,1,0,0,0,0,0,0,0,0,728.0,1.0,3.0,9.0,2.0,,,1
F,internet,CE,1,25,1,47,2,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,600.0,1.0,9.0,,,,,0
F,internet,RJ,1,10,1,78,4,0,1,0,308.05,0.0,0,1,0,0,0,0,0,0,0,0,230.0,1.0,12.0,9.0,1.0,,,0
M,internet,CE,1,1,1,54,2,0,1,0,1400.0,0.0,1,1,0,0,0,0,0,0,0,0,604.0,1.0,1.0,9.0,2.0,,,0
F,presencial,RN,7,15,1,39,2,0,1,1,770.0,0.0,1,0,0,0,0,0,0,1,0,0,596.0,1.0,20.0,0.0,0.0,0.0,0.0,0
F,internet,PA,1,5,1,35,2,2,1,0,757.0,0.0,1,1,0,0,0,0,0,0,0,0,684.0,1.0,20.0,,,,,0
F,internet,MG,1,25,1,31,2,1,1,0,1000.0,0.0,1,1,0,0,0,0,0,0,1,0,372.0,1.0,5.0,,,,,1
F,internet,RN,1,10,1,30,2,0,1,0,369.4,0.0,0,1,1,1,0,0,0,0,1,0,590.0,1.0,5.0,11.0,2.0,,,0
F,presencial,SP,2,15,1,61,2,0,1,1,720.0,0.0,0,1,0,0,0,0,0,1,0,0,172.0,1.0,0.0,9.0,2.0,0.0,0.0,1
M,internet,BA,2,1,1,40,1,0,1,0,380.0,0.0,1,1,0,0,0,0,0,0,0,0,458.0,2.0,1.0,9.0,4.0,,,1
F,presencial,PE,1,15,1,60,7,1,1,1,216.0,0.0,1,1,0,0,0,0,0,1,0,0,507.0,1.0,25.0,9.0,5.0,0.0,0.0,0
M,internet,PB,1,25,1,37,1,0,1,0,948.0,0.0,1,1,0,0,0,0,0,0,1,0,580.0,1.0,1.0,11.0,5.0,11.0,,1
F,presencial,MG,1,15,1,43,4,1,1,1,434.0,0.0,1,0,0,0,0,0,0,1,0,0,383.0,1.0,15.0,9.0,5.0,0.0,0.0,1
M,internet,MS,1,15,1,48,2,0,1,0,1780.0,0.0,1,1,0,0,0,0,0,0,1,0,790.0,1.0,10.0,,4.0,,,1
F,internet,ES,1,25,1,44,2,1,1,0,1200.0,0.0,1,1,0,0,0,0,0,0,1,0,298.0,1.0,1.0,9.0,1.0,11.0,,0
F,correio,CE,1,10,1,72,4,0,1,0,258.0,0.0,0,1,0,0,0,0,0,0,0,0,605.0,1.0,1.0,,1.0,,,1
F,internet,SP,1,15,1,22,2,1,1,0,500.0,0.0,1,1,0,0,0,0,0,0,0,0,144.0,2.0,4.0,9.0,4.0,,,1
M,internet,PE,1,15,1,56,2,1,1,0,995.0,0.0,0,1,0,0,0,0,0,0,0,0,555.0,1.0,,9.0,1.0,,,1
F,internet,SP,1,20,1,35,2,0,1,0,402.0,0.0,0,1,0,0,0,0,0,0,1,0,162.0,1.0,0.0,9.0,5.0,,,0
F,internet,SP,1,10,1,37,7,0,1,0,380.0,1063.0,1,1,0,0,0,0,0,0,1,0,150.0,1.0,5.0,9.0,2.0,,,0
F,presencial,GO,1,5,1,52,1,3,1,1,1535.0,0.0,1,0,0,0,0,0,0,1,0,0,737.0,1.0,30.0,9.0,5.0,0.0,0.0,0
M,presencial,PA,1,15,1,54,2,0,1,1,350.0,0.0,1,0,0,0,0,0,0,1,0,0,670.0,1.0,9.0,0.0,0.0,0.0,0.0,0
M,presencial,GO,1,1,1,43,2,4,1,1,350.0,0.0,1,0,0,0,0,0,0,1,0,0,737.0,1.0,0.0,0.0,0.0,0.0,0.0,1
F,internet,PI,1,10,1,55,5,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,640.0,,,,,,,0
M,internet,SC,1,10,1,35,2,0,1,0,363.0,0.0,1,1,0,0,0,0,0,0,1,0,895.0,1.0,9.0,9.0,2.0,9.0,3.0,0
F,internet,RS,1,10,1,26,1,0,1,0,950.0,0.0,1,1,0,0,0,0,0,0,1,0,935.0,1.0,5.0,9.0,2.0,,,1
M,correio,PE,1,10,1,55,5,0,1,0,886.0,0.0,1,1,0,0,0,0,0,0,0,0,532.0,1.0,1.0,11.0,5.0,11.0,,0
F,presencial,ES,2,15,1,52,2,0,1,1,400.0,0.0,1,1,0,0,0,0,0,1,0,0,291.0,1.0,20.0,2.0,4.0,0.0,0.0,1
F,presencial,BA,2,5,1,60,4,0,1,1,350.0,0.0,1,1,1,0,0,0,0,0,0,0,412.0,2.0,,,,,,1
M,internet,BA,2,10,1,71,3,0,1,0,350.0,0.0,0,1,0,0,0,0,0,0,0,0,463.0,1.0,11.0,9.0,1.0,,,1
M,presencial,RS,1,15,1,41,2,0,1,1,455.0,0.0,1,0,0,0,0,0,0,1,1,0,960.0,1.0,3.0,9.0,2.0,0.0,0.0,0
F,correio,BA,1,20,1,36,1,2,1,0,300.0,0.0,1,1,0,0,0,0,0,0,1,0,441.0,2.0,,11.0,5.0,11.0,,1
F,presencial,RN,1,5,1,40,2,3,1,1,550.0,0.0,1,0,0,0,0,0,0,1,1,0,591.0,1.0,18.0,9.0,4.0,0.0,0.0,1
F,internet,MG,1,15,1,47,1,0,1,0,800.0,0.0,1,1,0,0,0,0,0,0,0,0,320.0,0.0,12.0,9.0,4.0,,,0
M,internet,RS,1,25,1,18,1,1,1,0,601.0,0.0,1,1,0,0,0,0,0,0,1,0,956.0,5.0,19.0,9.0,5.0,,,1
F,presencial,MS,1,25,1,43,2,0,1,1,700.0,0.0,1,1,0,0,0,0,0,1,1,0,790.0,1.0,26.0,9.0,5.0,0.0,0.0,0
F,internet,MG,1,10,1,44,1,0,1,0,2196.0,0.0,1,1,0,0,0,0,0,0,1,0,384.0,1.0,1.0,11.0,3.0,11.0,,1
M,internet,SP,2,10,1,54,2,1,2,0,1978.0,0.0,1,1,1,0,0,0,0,0,1,0,110.0,1.0,30.0,9.0,5.0,16.0,4.0,0
F,internet,SP,1,15,1,40,1,0,1,0,933.0,0.0,0,1,0,0,0,0,0,0,0,0,933.0,1.0,7.0,9.0,5.0,,,1
F,internet,PE,1,5,1,44,2,0,1,0,600.0,0.0,1,1,0,0,0,0,0,0,0,0,550.0,1.0,24.0,,,,,0
M,presencial,AM,1,5,1,26,2,3,0,0,1339.0,0.0,1,1,1,1,0,0,0,1,1,0,691.0,1.0,0.0,10.0,2.0,11.0,0.0,1
F,internet,PA,1,10,1,42,1,0,1,0,350.0,0.0,1,1,1,0,0,0,0,0,1,0,686.0,1.0,8.0,9.0,2.0,,,0
F,presencial,SP,1,10,1,58,3,0,1,1,350.0,0.0,1,0,0,0,0,0,0,1,1,0,156.0,1.0,20.0,9.0,1.0,0.0,0.0,0
M,internet,SP,1,5,1,33,1,0,1,0,1800.0,0.0,1,1,0,0,0,0,0,0,0,0,114.0,1.0,,,,,,0
F,internet,AC,1,15,1,40,2,0,1,0,700.0,589.82,0,1,0,0,0,0,0,0,0,0,699.0,1.0,16.0,9.0,2.0,,,0
F,presencial,MT,1,10,1,25,2,1,0,1,1023.0,0.0,1,1,0,0,0,0,0,1,1,0,787.0,1.0,0.0,9.0,2.0,11.0,0.0,1
M,internet,SC,1,10,1,46,1,0,1,0,808.0,0.0,1,1,0,0,0,0,0,0,1,0,883.0,1.0,12.0,9.0,2.0,,,0
F,internet,GO,1,5,1,53,4,0,1,0,1448.0,0.0,1,1,0,0,0,0,0,0,0,0,747.0,1.0,26.0,9.0,1.0,,,0
F,internet,PE,1,10,1,55,6,0,1,0,2415.0,0.0,1,1,0,0,0,0,0,0,0,0,547.0,1.0,25.0,,4.0,,,0
F,correio,PE,7,10,1,63,4,0,1,0,277.0,0.0,0,1,0,0,0,0,0,0,0,0,950.0,1.0,1.0,11.0,1.0,11.0,,1
F,presencial,MG,2,5,1,40,1,1,1,1,722.0,0.0,1,1,0,0,0,0,0,1,0,0,320.0,1.0,16.0,9.0,0.0,0.0,0.0,0
F,presencial,RS,1,10,1,53,2,0,1,1,600.0,0.0,0,0,0,0,0,0,0,1,1,0,962.0,1.0,9.0,2.0,4.0,0.0,0.0,0
F,presencial,BA,1,15,1,37,2,0,1,1,793.0,690.0,1,1,0,0,0,0,0,1,1,0,486.0,5.0,13.0,9.0,2.0,0.0,0.0,1
F,presencial,RS,1,10,1,61,1,0,1,0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,960.0,1.0,25.0,,,,,0
M,internet,SP,1,25,1,35,1,2,1,1,273.0,0.0,1,1,0,0,0,0,0,0,0,0,485.0,1.0,15.0,2.0,4.0,,,1
M,internet,PA,1,10,1,51,2,0,1,0,350.0,0.0,0,1,0,0,0,0,0,0,0,0,684.0,1.0,25.0,11.0,4.0,,,0
M,presencial,SC,1,15,1,28,2,0,1,1,1000.0,0.0,1,1,0,0,0,0,0,1,0,0,892.0,1.0,2.0,9.0,5.0,0.0,0.0,1
M,internet,BA,1,5,1,46,1,0,1,0,888.0,0.0,1,1,0,0,0,0,0,0,1,0,402.0,1.0,45.0,9.0,2.0,,,0
F,correio,BA,1,10,1,34,2,0,1,1,1359.0,0.0,1,1,0,0,0,0,0,0,1,0,478.0,1.0,1.0,11.0,5.0,11.0,,1
F,presencial,RS,1,20,1,50,3,0,1,1,736.0,504.0,0,1,0,0,0,0,0,1,1,0,960.0,1.0,2.0,9.0,2.0,11.0,0.0,1
M,internet,SP,1,15,1,27,2,3,1,0,535.0,535.0,1,1,0,0,0,0,0,0,1,0,116.0,4.0,2.0,9.0,2.0,,,0
M,presencial,RS,7,10,1,37,5,1,1,0,512.0,0.0,1,1,0,0,0,0,0,0,1,0,961.0,2.0,1.0,9.0,2.0,11.0,,1
F,internet,RJ,1,25,1,30,2,0,1,0,563.0,0.0,1,1,0,0,0,0,0,0,0,0,230.0,1.0,3.0,9.0,2.0,,,1
F,internet,PE,1,10,1,26,2,1,1,0,325.0,0.0,1,1,0,0,0,0,0,0,1,0,509.0,1.0,1.0,9.0,4.0,11.0,,0
F,presencial,MG,2,5,1,44,1,0,1,1,350.0,0.0,1,0,0,0,0,0,0,1,0,0,371.0,1.0,10.0,9.0,2.0,0.0,0.0,1
F,correio,RS,1,20,1,44,2,0,1,0,536.0,0.0,1,1,0,0,0,0,0,0,1,0,944.0,1.0,1.0,11.0,2.0,11.0,,0
M,presencial,BA,1,5,1,39,1,0,1,1,380.0,0.0,1,0,0,0,0,0,0,1,0,0,456.0,1.0,18.0,9.0,5.0,0.0,0.0,1
F,presencial,CE,1,5,1,20,1,0,1,0,350.0,0.0,1,0,0,0,0,0,0,1,1,0,628.0,2.0,4.0,9.0,2.0,0.0,0.0,1
M,presencial,CE,1,5,1,77,4,0,1,1,350.0,0.0,0,0,0,0,0,0,0,1,0,0,628.0,1.0,0.0,9.0,1.0,0.0,0.0,0
F,internet,GO,1,10,1,30,3,3,1,0,561.0,0.0,0,1,0,0,0,0,0,0,1,0,759.0,2.0,1.0,9.0,2.0,,,0
M,presencial,RS,1,10,1,72,2,0,1,1,423.0,0.0,1,0,0,0,0,0,0,1,0,0,912.0,1.0,40.0,9.0,1.0,0.0,0.0,1
F,presencial,DF,1,25,1,23,2,0,1,1,759.0,0.0,1,0,0,0,0,0,0,1,0,0,723.0,1.0,0.0,0.0,0.0,0.0,0.0,0
F,presencial,BA,1,15,1,44,7,0,1,1,1027.0,715.0,1,1,0,0,0,0,0,1,1,0,403.0,1.0,20.0,9.0,5.0,0.0,0.0,1
F,internet,CE,1,5,1,64,2,0,1,0,380.0,0.0,1,1,0,0,0,0,0,0,1,0,603.0,1.0,30.0,9.0,2.0,,,1
F,internet,RJ,1,25,1,48,1,0,1,0,1319.0,0.0,1,1,0,0,0,0,0,0,1,0,210.0,1.0,39.0,9.0,5.0,,,0
F,internet,MG,1,10,1,55,2,0,1,0,690.0,0.0,0,1,0,0,0,0,0,0,0,0,383.0,1.0,10.0,9.0,,,,0
M,internet,CE,1,20,1,39,2,0,1,0,600.0,0.0,1,1,0,0,0,0,0,0,1,0,607.0,1.0,6.0,,2.0,,,0
F,presencial,PE,1,10,1,21,2,1,1,1,350.0,0.0,1,0,1,1,0,0,0,1,1,0,550.0,1.0,2.0,9.0,2.0,0.0,0.0,1
M,internet,SP,2,10,1,44,2,0,1,0,1031.0,0.0,1,1,0,0,0,0,0,0,0,0,186.0,1.0,,,,,,0
M,internet,PE,1,20,1,42,1,0,1,0,426.0,0.0,1,1,0,0,0,0,0,0,1,0,539.0,1.0,8.0,9.0,2.0,,,1
